Graphic,Pos,Word,bio,biose,class,sentence_code
3,PNOUN,Erhardt,I,E,PESSOA,4320
1,.,?,O,O,,4320
3,CONJ,Quando,O,O,,4321
0,AUX,foi,O,O,,4321
0,VERB,construído,O,O,,4321
0,DET,o,O,O,,4321
0,NOUN,estádio,O,O,,4321
0,ADP,do,O,O,,4321
3,PNOUN,Malmö,B,S,LOCAL,4321
1,.,?,O,O,,4321
3,ADV,Onde,O,O,,4322
0,VERB,é,O,O,,4322
0,CONJ,que,O,O,,4322
0,VERB,teve,O,O,,4322
0,NOUN,lugar,O,O,,4322
0,DET,o,O,O,,4322
3,PNOUN,Campeonato,B,B,ACONTECIMENTO,4322
0,ADP,do,I,I,ACONTECIMENTO,4322
3,PNOUN,Mundo,I,I,ACONTECIMENTO,4322
0,ADP,de,I,I,ACONTECIMENTO,4322
3,PNOUN,Futebol,I,I,ACONTECIMENTO,4322
0,ADP,de,I,I,ACONTECIMENTO,4322
2,NUM,1970,I,E,ACONTECIMENTO,4322
1,.,?,O,O,,4322
3,CONJ,Quando,O,O,,4324
0,VERB,é,O,O,,4324
0,CONJ,que,O,O,,4324
0,VERB,teve,O,O,,4324
0,NOUN,lugar,O,O,,4324
0,ADP,a,O,O,,4324
0,NOUN,primeira,O,O,,4324
3,PNOUN,Oktoberfest,B,S,ACONTECIMENTO,4324
1,.,?,O,O,,4324
3,DET,Quantas,O,O,,4325
0,NOUN,pessoas,O,O,,4325
0,VERB,morreram,O,O,,4325
0,ADP,no,O,O,,4325
0,NOUN,atentado,O,O,,4325
0,ADP,na,O,O,,4325
3,PNOUN,Oktoberfest,B,S,ACONTECIMENTO,4325
1,.,?,O,O,,4325
3,PRON,Quem,O,O,,4327
0,VERB,é,O,O,,4327
3,PNOUN,Henning,B,B,PESSOA,4327
3,PNOUN,Mankell,I,E,PESSOA,4327
1,.,?,O,O,,4327
3,CONJ,Como,O,O,,4328
0,PRON,se,O,O,,4328
0,VERB,chama,O,O,,4328
0,DET,o,O,O,,4328
0,NOUN,inspector,O,O,,4328
0,ADP,da,O,O,,4328
0,NOUN,polícia,O,O,,4328
0,ADP,no,O,O,,4328
0,DET,seu,O,O,,4328
0,NOUN,livro,O,O,,4328
1,.,«,O,O,,4328
3,NOUN,Assassino,B,B,OBRA,4328
0,ADP,sem,I,I,OBRA,4328
0,NOUN,rosto,I,E,OBRA,4328
1,.,»,O,O,,4328
1,.,?,O,O,,4328
3,VERB,Diga,O,O,,4330
0,NUM,duas,O,O,,4330
0,NOUN,afiliadas,O,O,,4330
0,ADP,da,O,O,,4330
3,PNOUN,Volvo,B,S,ORGANIZACAO,4330
1,.,.,O,O,,4330
3,CONJ,Quando,O,O,,4331
0,AUX,foi,O,O,,4331
0,VERB,criada,O,O,,4331
0,ADP,a,O,O,,4331
3,PNOUN,Volvo,B,B,ORGANIZACAO,4331
3,PNOUN,Car,I,I,ORGANIZACAO,4331
3,PNOUN,Corporation,I,E,ORGANIZACAO,4331
1,.,?,O,O,,4331
3,PRON,Quem,O,O,,4332
0,VERB,foram,O,O,,4332
0,DET,os,O,O,,4332
0,NOUN,fundadores,O,O,,4332
0,ADP,da,O,O,,4332
3,PNOUN,Volvo,B,S,ORGANIZACAO,4332
1,.,?,O,O,,4332
3,PRON,Qual,O,O,,4334
0,VERB,é,O,O,,4334
0,DET,a,O,O,,4334
0,NOUN,área,O,O,,4334
0,ADP,do,O,O,,4334
3,PNOUN,Pentâgono,B,S,LOCAL,4334
1,.,?,O,O,,4334
3,PRON,Quantos,O,O,,4335
0,NOUN,lados,O,O,,4335
0,VERB,têm,O,O,,4335
0,DET,o,O,O,,4335
3,PNOUN,Pentâgono,B,S,LOCAL,4335
1,.,?,O,O,,4335
3,CONJ,Que,O,O,,4337
0,VERB,significa,O,O,,4337
0,DET,a,O,O,,4337
0,NOUN,sigla,O,O,,4337
4,PNOUN,RAF,B,S,ABSTRACCAO,4337
1,.,?,O,O,,4337
3,PRON,Quem,O,O,,4338
0,VERB,era,O,O,,4338
3,PNOUN,Rolf,B,B,PESSOA,4338
3,PNOUN,Heissler,I,E,PESSOA,4338
1,.,?,O,O,,4338
3,VERB,Diga,O,O,,4339
0,NUM,três,O,O,,4339
0,NOUN,membros,O,O,,4339
0,ADP,da,O,O,,4339
4,PNOUN,RAF,B,S,ORGANIZACAO,4339
1,.,.,O,O,,4339
3,ADV,Onde,O,O,,4341
0,VERB,fica,O,O,,4341
0,DET,a,O,O,,4341
3,PNOUN,Galeria,B,B,LOCAL,4341
0,ADP,dos,I,I,LOCAL,4341
3,PNOUN,Ofícios,I,E,LOCAL,4341
1,.,?,O,O,,4341
4,PRON,O,O,O,,4342
0,PRON,que,O,O,,4342
0,VERB,é,O,O,,4342
0,DET,a,O,O,,4342
3,PNOUN,Galeria,B,B,LOCAL,4342
0,ADP,dos,I,I,LOCAL,4342
3,PNOUN,Ofícios,I,E,LOCAL,4342
1,.,?,O,O,,4342
3,PRON,Qual,O,O,,4344
0,VERB,é,O,O,,4344
0,DET,a,O,O,,4344
0,NOUN,altura,O,O,,4344
0,ADP,do,O,O,,4344
3,PNOUN,Monte,B,B,LOCAL,4344
3,PNOUN,Branco,I,E,LOCAL,4344
1,.,?,O,O,,4344
3,CONJ,Quando,O,O,,4345
0,VERB,é,O,O,,4345
0,CONJ,que,O,O,,4345
0,DET,o,O,O,,4345
3,PNOUN,Monte,B,B,LOCAL,4345
3,PNOUN,Branco,I,E,LOCAL,4345
0,AUX,foi,O,O,,4345
0,VERB,escalado,O,O,,4345
0,ADP,pela,O,O,,4345
0,ADJ,primeira,O,O,,4345
0,NOUN,vez,O,O,,4345
1,.,?,O,O,,4345
3,ADP,De,O,O,,4346
0,PRON,que,O,O,,4346
0,VERB,consiste,O,O,,4346
0,DET,o,O,O,,4346
3,PNOUN,Monte,B,B,COISA,4346
3,PNOUN,Branco,I,E,COISA,4346
1,.,?,O,O,,4346
3,DET,Qual,O,O,,4348
0,DET,o,O,O,,4348
0,NOUN,comprimento,O,O,,4348
0,ADP,da,O,O,,4348
0,NOUN,alameda,O,O,,4348
0,ADJ,principal,O,O,,4348
0,ADP,do,O,O,,4348
3,PNOUN,Prater,B,S,LOCAL,4348
1,.,?,O,O,,4348
4,PRON,O,O,O,,4349
0,PRON,que,O,O,,4349
0,CONJ,e,O,O,,4349
0,DET,o,O,O,,4349
1,.,"""",O,O,,4349
3,PNOUN,Wurstelprater,B,S,ABSTRACCAO,4349
1,.,"""",O,O,,4349
1,.,?,O,O,,4349
3,ADV,Onde,O,O,,4350
0,VERB,fica,O,O,,4350
0,DET,o,O,O,,4350
3,PNOUN,Calafati,B,S,LOCAL,4350
1,.,?,O,O,,4350
3,CONJ,Quando,O,O,,4352
0,AUX,foi,O,O,,4352
0,VERB,publicada,O,O,,4352
0,ADP,a,O,O,,4352
4,PNOUN,API,B,B,OBRA,4352
3,PNOUN,Web,I,E,OBRA,4352
0,ADP,do,O,O,,4352
3,PNOUN,Google,B,S,ORGANIZACAO,4352
3,PRON,Qual,O,O,,4353
0,VERB,é,O,O,,4353
0,DET,o,O,O,,4353
0,NOUN,objectivo,O,O,,4353
0,ADP,do,O,O,,4353
3,PNOUN,Protocolo,B,B,OBRA,4353
0,ADP,de,I,I,OBRA,4353
3,PNOUN,Quioto,I,E,OBRA,4353
1,.,?,O,O,,4353
3,VERB,Diga,O,O,,4354
0,NUM,três,O,O,,4354
0,NOUN,estados,O,O,,4354
0,NOUN,signatários,O,O,,4354
0,ADP,do,O,O,,4354
3,PNOUN,Protocolo,B,S,OBRA,4354
1,.,.,O,O,,4354
3,PRON,Quantos,O,O,,4355
0,NOUN,estados,O,O,,4355
0,VERB,aderiram,O,O,,4355
0,ADP,ao,O,O,,4355
3,PNOUN,Protocolo,B,B,OBRA,4355
0,ADP,de,I,I,OBRA,4355
3,PNOUN,Quioto,I,E,OBRA,4355
1,.,?,O,O,,4355
3,PRON,Quem,O,O,,4357
0,VERB,é,O,O,,4357
0,DET,o,O,O,,4357
0,NOUN,líder,O,O,,4357
0,ADP,da,O,O,,4357
0,NOUN,organização,O,O,,4357
3,PNOUN,Pro,B,B,ORGANIZACAO,4357
3,PNOUN,Familia,I,E,ORGANIZACAO,4357
1,.,?,O,O,,4357
3,PRON,Quantos,O,O,,4358
0,NOUN,membros,O,O,,4358
0,VERB,têm,O,O,,4358
0,DET,a,O,O,,4358
0,NOUN,organização,O,O,,4358
1,.,?,O,O,,4358
3,PRON,Qual,O,O,,4360
0,VERB,é,O,O,,4360
0,DET,o,O,O,,4360
0,NOUN,pico,O,O,,4360
0,ADV,mais,O,O,,4360
0,ADJ,alto,O,O,,4360
0,ADP,de,O,O,,4360
3,PNOUN,África,B,S,LOCAL,4360
1,.,?,O,O,,4360
3,CONJ,Quando,O,O,,4361
0,VERB,é,O,O,,4361
0,CONJ,que,O,O,,4361
0,AUX,foi,O,O,,4361
0,VERB,criado,O,O,,4361
0,DET,o,O,O,,4361
3,PNOUN,Parque,B,B,LOCAL,4361
3,PNOUN,Nacional,I,I,LOCAL,4361
0,ADP,do,I,I,LOCAL,4361
3,PNOUN,Kilimanjaro,I,E,LOCAL,4361
1,.,?,O,O,,4361
3,ADP,De,O,O,,4362
0,DET,que,O,O,,4362
0,NOUN,material,O,O,,4362
0,AUX,é,O,O,,4362
0,VERB,feito,O,O,,4362
0,DET,o,O,O,,4362
3,NOUN,Kilimanjaro,B,S,COISA,4362
1,.,?,O,O,,4362
4,ADP,A,O,O,,4364
0,DET,que,O,O,,4364
0,NOUN,partido,O,O,,4364
0,VERB,pertence,O,O,,4364
3,PNOUN,Angela,B,B,PESSOA,4364
3,PNOUN,Merkel,I,E,PESSOA,4364
1,.,?,O,O,,4364
3,CONJ,Como,O,O,,4365
0,PRON,se,O,O,,4365
0,VERB,chama,O,O,,4365
0,DET,o,O,O,,4365
0,NOUN,irmão,O,O,,4365
0,ADPPRON,dela,O,O,,4365
1,.,?,O,O,,4365
3,PRON,Quem,O,O,,4366
0,VERB,disse,O,O,,4366
1,.,"""",O,O,,4366
3,PNOUN,Die,O,O,,4366
0,PNOUN,multikulturelle,O,O,,4366
3,PNOUN,Gegelllschaft,O,O,,4366
0,PNOUN,ist,O,O,,4366
0,PNOUN,gescheitert,O,O,,4366
1,.,"""",O,O,,4366
1,.,?,O,O,,4366
1,.,.,O,O,,4367
4,PRON,O,O,O,,4369
0,PRON,que,O,O,,4369
0,VERB,é,O,O,,4369
0,DET,uma,O,O,,4369
3,NOUN,Okiya,B,S,OUTRO,4369
1,.,?,O,O,,4369
4,PRON,O,O,O,,4370
0,PRON,que,O,O,,4370
0,AUX,são,O,O,,4370
0,VERB,hanamachi,O,O,,4370
1,.,?,O,O,,4370
3,ADP,Em,O,O,,4371
0,CONJ,que,O,O,,4371
0,NOUN,cidades,O,O,,4371
0,ADJ,japonesas,O,O,,4371
0,ADV,ainda,O,O,,4371
0,VERB,existem,O,O,,4371
1,.,?,O,O,,4371
3,ADV,Quanto,O,O,,4373
0,VERB,custou,O,O,,4373
0,DET,a,O,O,,4373
0,NOUN,construção,O,O,,4373
0,ADP,da,O,O,,4373
3,PNOUN,Torre,B,B,OBRA,4373
3,PNOUN,Eiffel,I,E,OBRA,4373
1,.,?,O,O,,4373
3,PRON,Quem,O,O,,4375
0,VERB,é,O,O,,4375
3,PNOUN,Samuel,B,B,PESSOA,4375
3,PNOUN,Hahnemann,I,E,PESSOA,4375
1,.,?,O,O,,4375
3,ADP,Em,O,O,,4376
0,NOUN,homeopatia,O,O,,4376
1,.,",",O,O,,4376
0,ADP,como,O,O,,4376
0,PRON,se,O,O,,4376
0,PRON,que,O,O,,4376
0,VERB,chama,O,O,,4376
0,DET,o,O,O,,4376
0,NOUN,processo,O,O,,4376
0,ADP,de,O,O,,4376
0,NOUN,diluição,O,O,,4376
1,.,?,O,O,,4376
3,ADP,Em,O,O,,4378
0,DET,quantos,O,O,,4378
0,NOUN,livros,O,O,,4378
0,AUX,está,O,O,,4378
0,VERB,dividido,O,O,,4378
1,.,«,O,O,,4378
4,DET,O,B,B,OBRA,4378
3,PNOUN,Senhor,I,I,OBRA,4378
0,ADP,dos,I,I,OBRA,4378
3,PNOUN,Anéis,I,E,OBRA,4378
1,.,»,O,O,,4378
1,.,?,O,O,,4378
3,ADV,Onde,O,O,,4380
0,VERB,fica,O,O,,4380
0,DET,o,O,O,,4380
3,NOUN,Alhambra,B,S,OBRA,4380
1,.,?,O,O,,4380
3,ADV,Onde,O,O,,4382
0,VERB,fica,O,O,,4382
0,DET,a,O,O,,4382
0,NOUN,sede,O,O,,4382
0,ADP,da,O,O,,4382
3,PNOUN,Warner,B,B,ORGANIZACAO,4382
3,PNOUN,Bros,I,I,ORGANIZACAO,4382
1,.,.,I,E,ORGANIZACAO,4382
1,.,?,O,O,,4383
3,ADP,Com,O,O,,4384
0,DET,que,O,O,,4384
0,NOUN,companhia,O,O,,4384
0,PRON,se,O,O,,4384
0,VERB,fundiu,O,O,,4384
0,ADP,a,O,O,,4384
3,PNOUN,Warner,B,B,ORGANIZACAO,4384
3,PNOUN,Bros,I,I,ORGANIZACAO,4384
1,.,.,I,E,ORGANIZACAO,4384
0,ADP,em,B,B,TEMPO,4385
2,NUM,2000,I,E,TEMPO,4385
1,.,?,O,O,,4385
3,DET,Que,O,O,,4387
0,NOUN,profissão,O,O,,4387
0,VERB,praticou,O,O,,4387
3,PNOUN,Gerhard,B,B,PESSOA,4387
3,PNOUN,Schröder,I,E,PESSOA,4387
0,CONJ,e,O,O,,4387
2,NUM,1978,O,O,,4387
0,ADP,a,O,O,,4387
2,NUM,1990,O,O,,4387
1,.,?,O,O,,4387
3,ADP,Em,O,O,,4388
0,DET,que,O,O,,4388
0,NOUN,encontro,O,O,,4388
0,PRON,ele,O,O,,4388
0,AUX,foi,O,O,,4388
0,VERB,representado,O,O,,4388
0,ADP,por,O,O,,4388
3,PNOUN,Chirac,B,S,PESSOA,4388
1,.,?,O,O,,4388
3,CONJ,Como,O,O,,4389
0,PRON,se,O,O,,4389
0,VERB,chama,O,O,,4389
0,DET,a,O,O,,4389
0,ADJ,quarta,O,O,,4389
0,NOUN,mulher,O,O,,4389
0,ADPPRON,dele,O,O,,4389
1,.,?,O,O,,4389
3,DET,Qual,O,O,,4391
0,DET,a,O,O,,4391
0,NOUN,profundidade,O,O,,4391
0,ADP,do,O,O,,4391
3,PNOUN,Grand,B,B,LOCAL,4391
3,PNOUN,Canyon,I,E,LOCAL,4391
1,.,?,O,O,,4391
3,CONJ,Como,O,O,,4392
0,PRON,se,O,O,,4392
0,VERB,chamam,O,O,,4392
0,DET,as,O,O,,4392
0,NUM,três,O,O,,4392
0,NOUN,cataratas,O,O,,4392
0,ADP,do,O,O,,4392
3,PNOUN,Canyon,B,S,LOCAL,4392
1,.,?,O,O,,4392
3,DET,Que,O,O,,4394
0,NOUN,marca,O,O,,4394
0,VERB,fez,O,O,,4394
3,PNOUN,Benetton,B,S,PESSOA,4394
0,ADJ,famoso,O,O,,4394
1,.,?,O,O,,4394
3,ADV,Onde,O,O,,4396
0,VERB,fica,O,O,,4396
0,DET,o,O,O,,4396
3,PNOUN,Carlton,B,B,LOCAL,4396
3,PNOUN,Center,I,E,LOCAL,4396
1,.,?,O,O,,4396
4,PRON,O,O,O,,4398
0,PRON,que,O,O,,4398
0,VERB,é,O,O,,4398
3,NOUN,Putuo,B,S,OUTRO,4398
1,.,?,O,O,,4398
3,CONJ,Quando,O,O,,4400
0,AUX,foi,O,O,,4400
0,VERB,fundada,O,O,,4400
0,ADP,a,O,O,,4400
4,.,SEAT,B,S,ORGANIZACAO,4400
1,.,?,O,O,,4400
4,ADP,A,O,O,,4401
0,CONJ,que,O,O,,4401
0,NOUN,companhia,O,O,,4401
0,ADJ,alemã,O,O,,4401
0,VERB,pertence,O,O,,4401
0,ADV,hoje,B,S,TEMPO,4401
0,DET,a,O,O,,4401
4,.,SEAT,B,S,ORGANIZACAO,4401
1,.,?,O,O,,4401
3,ADP,Em,O,O,,4403
0,DET,que,O,O,,4403
0,NOUN,concerto,O,O,,4403
0,VERB,participaram,O,O,,4403
0,DET,os,O,O,,4403
3,PNOUN,Coldplay,B,S,PESSOA,4403
0,ADP,a,B,B,TEMPO,4403
2,NUM,2,I,I,TEMPO,4403
0,ADP,de,I,I,TEMPO,4403
3,PNOUN,Julho,I,I,TEMPO,4403
0,ADP,de,I,I,TEMPO,4403
2,NUM,2005,I,E,TEMPO,4403
1,.,?,O,O,,4403
3,DET,Que,O,O,,4405
0,NOUN,idade,O,O,,4405
0,AUX,tinha,O,O,,4405
3,PNOUN,Cate,B,B,PESSOA,4405
3,PNOUN,Blanchett,I,E,PESSOA,4405
0,CONJ,quando,O,O,,4405
0,PRON,lhe,O,O,,4405
0,VERB,morreu,O,O,,4405
0,DET,o,O,O,,4405
0,NOUN,pai,O,O,,4405
1,.,?,O,O,,4405
3,PRON,Qual,O,O,,4406
0,VERB,foi,O,O,,4406
0,DET,o,O,O,,4406
0,ADJ,primeiro,O,O,,4406
0,NOUN,filme,O,O,,4406
0,ADPPRON,dela,O,O,,4406
1,.,?,O,O,,4406
3,ADP,De,O,O,,4408
0,DET,que,O,O,,4408
0,NOUN,país,O,O,,4408
0,VERB,é,O,O,,4408
3,PNOUN,Peter,B,B,PESSOA,4408
3,PNOUN,Jackson,I,E,PESSOA,4408
1,.,?,O,O,,4408
4,PRON,O,O,O,,4410
0,PRON,que,O,O,,4410
0,VERB,significa,O,O,,4410
0,NOUN,viquingue,O,O,,4410
1,.,?,O,O,,4410
4,PRON,O,O,O,,4412
0,PRON,que,O,O,,4412
0,VERB,é,O,O,,4412
0,DET,o,O,O,,4412
3,PNOUN,Santo,B,B,ABSTRACCAO,4412
3,PNOUN,Ofício,I,E,ABSTRACCAO,4412
1,.,?,O,O,,4412
3,ADP,Até,O,O,,4413
0,ADV,quando,O,O,,4413
0,VERB,existiu,O,O,,4413
0,DET,a,O,O,,4413
3,PNOUN,Inquisição,B,S,ORGANIZACAO,4413
0,ADP,em,O,O,,4413
3,PNOUN,França,B,S,LOCAL,4413
1,.,?,O,O,,4413
3,CONJ,Como,O,O,,4415
0,PRON,se,O,O,,4415
0,VERB,chamava,O,O,,4415
0,DET,a,O,O,,4415
0,NOUN,mãe,O,O,,4415
0,ADP,de,O,O,,4415
3,PNOUN,Nero,B,S,PESSOA,4415
1,.,?,O,O,,4415
3,PNOUN,Isabel,B,B,PESSOA,4417
3,PNOUN,Allende,I,E,PESSOA,4417
0,VERB,é,O,O,,4417
0,NOUN,parente,O,O,,4417
0,ADP,de,O,O,,4417
0,CONJ,que,O,O,,4417
0,ADJ,antigo,O,O,,4417
0,NOUN,presidente,B,B,PESSOA,4417
0,ADP,do,I,I,PESSOA,4417
3,PNOUN,Chile,I,E,PESSOA,4417
1,.,?,O,O,,4417
3,ADV,Onde,O,O,,4419
0,VERB,ficam,O,O,,4419
0,DET,as,O,O,,4419
0,NOUN,universidades,O,O,,4419
0,ADP,de,O,O,,4419
3,PNOUN,Yale,B,S,ORGANIZACAO,4419
0,CONJ,e,O,O,,4419
3,PNOUN,Harvard,B,S,ORGANIZACAO,4419
1,.,?,O,O,,4419
3,PRON,Qual,O,O,,4420
0,VERB,é,O,O,,4420
0,DET,o,O,O,,4420
0,ADJ,maior,O,O,,4420
0,NOUN,estado,O,O,,4420
0,ADP,da,O,O,,4420
3,PNOUN,Nova,B,B,LOCAL,4420
3,PNOUN,Inglaterra,I,E,LOCAL,4420
1,.,?,O,O,,4420
3,CONJ,Porque,O,O,,4422
0,VERB,é,O,O,,4422
0,CONJ,que,O,O,,4422
0,AUX,foi,O,O,,4422
0,VERB,construída,O,O,,4422
0,ADP,a,O,O,,4422
3,NOUN,Coluna,B,B,OBRA,4422
0,ADP,da,I,I,OBRA,4422
3,PNOUN,Vitória,I,E,OBRA,4422
0,ADP,em,O,O,,4422
3,PNOUN,Berlim,B,S,LOCAL,4422
1,.,?,O,O,,4422
3,CONJ,Como,O,O,,4423
0,PRON,se,O,O,,4423
0,VERB,chama,O,O,,4423
0,DET,a,O,O,,4423
0,NOUN,escultura,O,O,,4423
0,ADP,de,O,O,,4423
0,NOUN,bronze,O,O,,4423
0,PRON,que,O,O,,4423
0,VERB,existe,O,O,,4423
0,ADP,na,O,O,,4423
3,NOUN,Coluna,B,B,LOCAL,4423
0,ADP,da,I,I,LOCAL,4423
3,PNOUN,Vitória,I,E,LOCAL,4423
1,.,?,O,O,,4423
3,CONJ,Quando,O,O,,4425
0,VERB,é,O,O,,4425
0,CONJ,que,O,O,,4425
0,VERB,morreu,O,O,,4425
3,PNOUN,Alfred,B,B,PESSOA,4425
3,PNOUN,Hitchcock,I,E,PESSOA,4425
1,.,?,O,O,,4425
3,ADP,Para,O,O,,4426
0,ADV,onde,O,O,,4426
0,VERB,é,O,O,,4426
0,CONJ,que,O,O,,4426
0,PRON,ele,O,O,,4426
0,VERB,emigrou,O,O,,4426
0,ADP,em,B,B,TEMPO,4426
2,NUM,1939,I,E,TEMPO,4426
1,.,?,O,O,,4426
3,CONJ,Como,O,O,,4427
0,VERB,é,O,O,,4427
0,CONJ,que,O,O,,4427
0,PRON,se,O,O,,4427
0,VERB,chamava,O,O,,4427
0,DET,o,O,O,,4427
0,DET,seu,O,O,,4427
0,ADJ,primeiro,O,O,,4427
0,NOUN,filme,O,O,,4427
0,ADJ,americano,O,O,,4427
1,.,?,O,O,,4427
3,PRON,Quem,O,O,,4429
0,VERB,organiza,O,O,,4429
0,DET,o,O,O,,4429
3,PNOUN,Carnaval,B,B,ACONTECIMENTO,4429
0,ADP,do,I,I,ACONTECIMENTO,4429
3,PNOUN,Rio,I,E,ACONTECIMENTO,4429
1,.,?,O,O,,4429
3,PRON,Qual,O,O,,4430
0,VERB,é,O,O,,4430
0,DET,o,O,O,,4430
0,NOUN,comprimento,O,O,,4430
0,ADP,da,O,O,,4430
0,NOUN,arena,O,O,,4430
0,ADP,do,O,O,,4430
3,PNOUN,Sambódromo,B,S,LOCAL,4430
1,.,?,O,O,,4430
3,ADV,Onde,O,O,,4432
0,VERB,ficam,O,O,,4432
0,DET,as,O,O,,4432
3,PNOUN,Ilhas,B,B,LOCAL,4432
3,PNOUN,Marquesas,I,E,LOCAL,4432
1,.,?,O,O,,4432
3,ADP,De,O,O,,4434
0,DET,que,O,O,,4434
0,NOUN,organização,O,O,,4434
0,VERB,é,O,O,,4434
0,CONJ,que,O,O,,4434
3,PNOUN,Javier,B,B,PESSOA,4434
3,PNOUN,Solana,I,E,PESSOA,4434
0,VERB,era,O,O,,4434
1,ADJ,secretário-geral,O,O,,4434
1,.,?,O,O,,4434
4,PRON,O,O,O,,4436
0,PRON,que,O,O,,4436
0,VERB,é,O,O,,4436
0,DET,a,O,O,,4436
4,NOUN,EFTA,B,S,ORGANIZACAO,4436
1,.,?,O,O,,4436
3,CONJ,Quando,O,O,,4437
0,VERB,é,O,O,,4437
0,CONJ,que,O,O,,4437
0,AUX,foi,O,O,,4437
0,VERB,criada,O,O,,4437
1,.,?,O,O,,4437
3,CONJ,Que,O,O,,4438
0,NUM,cinco,O,O,,4438
0,NOUN,países,O,O,,4438
0,ADP,da,O,O,,4438
4,NOUN,EFTA,B,S,ORGANIZACAO,4438
0,PRON,se,O,O,,4438
0,VERB,juntaram,O,O,,4438
0,ADP,ao,O,O,,4438
4,PNOUN,EEE,B,B,OBRA,4438
1,.,"""",I,I,OBRA,4438
4,PNOUN,EEE,I,E,OBRA,4438
0,CONJ,quando,O,O,,4438
0,PRON,este,O,O,,4438
0,VERB,entrou,O,O,,4438
0,ADP,em,O,O,,4438
0,NOUN,vigor,O,O,,4438
1,.,?,O,O,,4438
3,PRON,Qual,O,O,,4440
0,VERB,é,O,O,,4440
0,DET,o,O,O,,4440
0,ADJ,maior,O,O,,4440
0,NOUN,banco,O,O,,4440
0,ADP,do,O,O,,4440
3,PNOUN,Japão,B,S,LOCAL,4440
1,.,?,O,O,,4440
4,ADP,A,O,O,,4442
0,DET,que,O,O,,4442
0,NOUN,companhia,O,O,,4442
0,VERB,pertencia,O,O,,4442
0,DET,o,O,O,,4442
3,NOUN,Airbus,B,S,COISA,4442
0,VERB,atacado,O,O,,4442
0,ADP,pelo,O,O,,4442
4,PNOUN,GIA,B,S,PESSOA,4442
0,ADP,em,B,B,TEMPO,4442
3,PNOUN,Dezembro,I,I,TEMPO,4442
0,ADP,de,I,I,TEMPO,4442
2,NUM,1994,I,E,TEMPO,4442
1,.,?,O,O,,4442
3,PRON,Quem,O,O,,4444
0,VERB,é,O,O,,4444
3,PNOUN,Michael,B,B,PESSOA,4444
3,PNOUN,Jackson,I,E,PESSOA,4444
1,.,?,O,O,,4444
3,VERB,Diga,O,O,,4445
0,PRON,um,O,O,,4445
0,ADP,dos,O,O,,4445
0,ADJ,grandes,O,O,,4445
0,NOUN,sucessos,O,O,,4445
0,ADP,de,O,O,,4445
3,PNOUN,Michael,B,B,PESSOA,4445
3,PNOUN,Jackson,I,E,PESSOA,4445
1,.,?,O,O,,4445
3,ADP,Com,O,O,,4446
0,PRON,quem,O,O,,4446
0,VERB,é,O,O,,4446
0,CONJ,que,O,O,,4446
0,PRON,ele,O,O,,4446
0,PRON,se,O,O,,4446
0,VERB,casou,O,O,,4446
0,ADP,em,B,B,TEMPO,4446
3,PNOUN,Maio,I,I,TEMPO,4446
0,ADP,de,I,I,TEMPO,4446
2,NUM,1994,I,E,TEMPO,4446
1,.,?,O,O,,4446
3,PRON,Qual,O,O,,4448
0,VERB,era,O,O,,4448
0,DET,a,O,O,,4448
0,NOUN,nacionalidade,O,O,,4448
0,ADP,de,O,O,,4448
3,PNOUN,Ayrton,B,B,PESSOA,4448
3,PNOUN,Senna,I,E,PESSOA,4448
1,.,?,O,O,,4448
3,DET,Quantas,O,O,,4449
0,NOUN,vezes,O,O,,4449
0,VERB,é,O,O,,4449
0,CONJ,que,O,O,,4449
0,PRON,ele,O,O,,4449
0,VERB,foi,O,O,,4449
0,NOUN,campeão,O,O,,4449
0,ADP,do,O,O,,4449
0,NOUN,mundo,O,O,,4449
1,.,?,O,O,,4449
3,CONJ,Quando,O,O,,4450
0,VERB,é,O,O,,4450
0,CONJ,que,O,O,,4450
0,PRON,ele,O,O,,4450
0,VERB,morreu,O,O,,4450
1,.,?,O,O,,4450
3,ADP,Em,O,O,,4451
0,DET,que,O,O,,4451
0,NOUN,circuito,O,O,,4451
0,ADP,de,O,O,,4451
4,PNOUN,F1,B,S,ABSTRACCAO,4451
0,VERB,é,O,O,,4451
0,CONJ,que,O,O,,4451
0,PRON,ele,O,O,,4451
0,VERB,morreu,O,O,,4451
1,.,?,O,O,,4451
3,CONJ,Quando,O,O,,4453
0,VERB,é,O,O,,4453
0,CONJ,que,O,O,,4453
0,VERB,caiu,O,O,,4453
0,DET,o,O,O,,4453
0,NOUN,regime,O,O,,4453
0,ADJ,comunista,O,O,,4453
0,ADP,do,O,O,,4453
3,PNOUN,Afeganistão,B,S,LOCAL,4453
1,.,?,O,O,,4453
3,PRON,Quem,O,O,,4454
0,VERB,era,O,O,,4454
0,DET,o,O,O,,4454
0,NOUN,presidente,O,O,,4454
0,ADP,do,O,O,,4454
0,NOUN,regime,O,O,,4454
0,ADJ,comunista,O,O,,4454
0,ADP,do,O,O,,4454
3,PNOUN,Afeganistão,B,S,LOCAL,4454
0,ADV,antes,O,O,,4454
0,ADP,dessa,O,O,,4454
0,NOUN,queda,O,O,,4454
1,.,?,O,O,,4454
3,PRON,Quantos,O,O,,4456
0,NOUN,casamentos,O,O,,4456
0,VERB,ocurreram,O,O,,4456
0,ADP,na,O,O,,4456
3,NOUN,Grã-Bretanha,B,S,LOCAL,4456
